_RAJ2000;_DEJ2000;recno;HR;Name;HD;ADS;VarID;RAJ2000;DEJ2000;Vmag;B-V;SpType;NoteFlag
204.295833;+71.242222;    5139;5139;          ;118904;     ;         ;13 37 11.0;+71 14 32; 5.50; 1.20; gK2                ;
205.504583;-58.787222;    5140;5140;          ;118978;     ;         ;13 42 01.1;-58 47 14; 5.38;-0.03;  B9III             ;*
205.436250;-54.560000;    5141;5141;          ;118991;     ;         ;13 41 44.7;-54 33 36; 5.01;-0.05;  B8Vn              ;*
204.876667;+52.921389;    5142;5142; 82    UMa;119024;     ;         ;13 39 30.4;+52 55 17; 5.46; 0.10;  A3Vn              ;
205.403333; -8.703056;    5150;5150; 82    Vir;119149;     ; 6390    ;13 41 36.8;-08 42 11; 5.01; 1.63;  M1.5III           ;
205.184583;+54.681667;    5154;5154; 83    UMa;119228;     ; 6389    ;13 40 44.3;+54 40 54; 4.66; 1.64;  M2IIIabBa0.5      ;
205.765417; +3.538056;    5159;5159; 84    Vir;119425; 9000; 6401    ;13 43 03.7;+03 32 17; 5.36; 1.11;  K2III             ;*
206.421667;-33.043889;    5168;5168;  1    Cen;119756;     ;Var?     ;13 45 41.2;-33 02 38; 4.23; 0.38;  F3IV              ;*
206.663750;-51.432778;    5172;5172;          ;119834;     ; 6434    ;13 46 39.3;-51 25 58; 4.65; 0.96;  G8-K0III          ;*
206.735000;-36.251944;    5174;5174;          ;119921;     ;         ;13 46 56.4;-36 15 07; 5.15;-0.02;  A0V               ;
206.910000;-50.321111;    5176;5176;          ;119971;     ;         ;13 47 38.4;-50 19 16; 5.45; 1.36;  K2III             ;
206.855833;-17.860000;    5181;5181; 87    Vir;120052;     ; 6442    ;13 47 25.4;-17 51 36; 5.43; 1.62;  M2IIIab           ;*
206.815417;+17.456667;    5185;5185;  4Tau Boo;120136; 9025; 6444    ;13 47 15.7;+17 27 24; 4.50; 0.48;  F6IV              ;*
206.749167;+38.542778;    5186;5186;          ;120164;     ;         ;13 46 59.8;+38 32 34; 5.50; 1.03;  K0III+F8V         ;
207.376250;-41.687778;    5190;5190;   Nu  Cen;120307;     ;Nu  Cen  ;13 49 30.3;-41 41 16; 3.41;-0.22;  B2IV              ;*
206.885000;+49.313333;    5191;5191; 85Eta UMa;120315;     ; 6450    ;13 47 32.4;+49 18 48; 1.86;-0.19;  B3V               ;*
207.361250;-34.450833;    5192;5192;  2    Cen;120323;     ;V806 Cen ;13 49 26.7;-34 27 03; 4.19; 1.50;  M4.5III           ;*
207.404167;-42.473889;    5193;5193;   Mu  Cen;120324;     ;Mu  Cen  ;13 49 37.0;-42 28 26; 3.04;-0.17;  B2IV-Ve           ;*
207.467917;-18.134167;    5196;5196; 89    Vir;120452;     ;         ;13 49 52.3;-18 08 03; 4.97; 1.06;  K0.5III-IIIb      ;*
207.369167;+15.797778;    5200;5200;  5Ups Boo;120477;     ; 6458    ;13 49 28.6;+15 47 52; 4.07; 1.52;  K5.5III           ;*
207.428333;+21.264167;    5201;5201;  6    Boo;120539;     ;         ;13 49 42.8;+21 15 51; 4.91; 1.43;  K4III             ;
208.020000;-52.811667;    5207;5207;          ;120642;     ;         ;13 52 04.8;-52 48 42; 5.25;-0.09;  B9V               ;*
207.956667;-32.994444;    5210;5210;  3    Cen;120709;     ;         ;13 51 49.6;-32 59 40; 4.56;-0.13;  B5IIIp            ;*
207.947917;+34.444167;    5219;5219;          ;120933;     ;AW CVn   ;13 51 47.5;+34 26 39; 4.74; 1.66;  K5III             ;*
208.302083;-31.927778;    5221;5221;  4    Cen;120955;     ;         ;13 53 12.5;-31 55 40; 4.73;-0.14;  B4IV              ;*
207.857917;+64.723333;    5226;5226; 10    Dra;121130; 9039;CU Dra   ;13 51 25.9;+64 43 24; 4.65; 1.58;  M3.5III           ;*
208.885000;-47.288333;    5231;5231;   Zet Cen;121263;     ;         ;13 55 32.4;-47 17 18; 2.55;-0.22;  B2.5IV            ;*
208.675417; -1.503056;    5232;5232; 90    Vir;121299;     ;         ;13 54 42.1;-01 30 11; 5.15; 1.08;  K2III             ;
208.671250;+18.397778;    5235;5235;  8Eta Boo;121370;     ;         ;13 54 41.1;+18 23 52; 2.68; 0.58;  G0IV              ;*
209.412083;-63.686667;    5241;5241;          ;121474;     ;         ;13 57 38.9;-63 41 12; 4.71; 1.11;  K1.5III           ;
209.142500;+27.491944;    5247;5247;  9    Boo;121710;     ; 6502    ;13 56 34.2;+27 29 31; 5.01; 1.42;  K3III             ;*
209.567917;-42.100833;    5248;5248;   Phi Cen;121743;     ; 6509    ;13 58 16.3;-42 06 03; 3.83;-0.21;  B2IV              ;*
209.670000;-44.803611;    5249;5249;   Ups1Cen;121790;     ;         ;13 58 40.8;-44 48 13; 3.87;-0.20;  B2IV-V            ;*
209.629583;-24.972222;    5250;5250; 47    Hya;121847;     ;         ;13 58 31.1;-24 58 20; 5.15;-0.10;  B8VpShell         ;*
210.430833;-45.603611;    5260;5260;   Ups2Cen;122223;     ;         ;14 01 43.4;-45 36 13; 4.34; 0.60;  F6II              ;*
211.332500;-76.796667;    5261;5261;   The Aps;122250;     ;The Aps  ;14 05 19.8;-76 47 48; 5.50; 1.55;  M6.5III:          ;*
210.411667; +1.544444;    5264;5264; 93Tau Vir;122408; 9085;         ;14 01 38.8;+01 32 40; 4.26; 0.10;  A3V               ;*
210.595000;-27.430000;    5265;5265;          ;122430;     ;         ;14 02 22.8;-27 25 48; 5.48; 1.34;  K3III             ;
210.955833;-60.373056;    5267;5267;   Bet Cen;122451;     ;Bet Cen  ;14 03 49.4;-60 22 23; 0.61;-0.23;  B1III             ;*
211.511667;-41.179722;    5285;5285;   Chi Cen;122980;     ;Chi Cen  ;14 06 02.8;-41 10 47; 4.36;-0.19;  B2V               ;*
211.592917;-26.682500;    5287;5287; 49Pi  Hya;123123;     ;         ;14 06 22.3;-26 40 57; 3.27; 1.12;  K2-III-IIIbFe-0.5 ;
211.670833;-36.370000;    5288;5288;  5The Cen;123139;     ;         ;14 06 41.0;-36 22 12; 2.06; 1.01;  K0-IIIb           ;*
211.678333; -9.313333;    5290;5290; 95    Vir;123255;     ;         ;14 06 42.8;-09 18 48; 5.46; 0.34;  F2IV              ;
211.097083;+64.375833;    5291;5291; 11Alp Dra;123299;     ; 6546    ;14 04 23.3;+64 22 33; 3.65;-0.05;  A0III             ;*
212.478333;-53.439167;    5297;5297;          ;123569;     ;         ;14 09 54.8;-53 26 21; 4.75; 0.94;  G9-III            ;*
211.982500;+43.854444;    5299;5299;          ;123657;     ;BY Boo   ;14 07 55.8;+43 51 16; 5.27; 1.59;  M4.5:III          ;*
212.072083;+49.458056;    5300;5300; 13    Boo;123782;     ;CF Boo   ;14 08 17.3;+49 27 29; 5.25; 1.65;  M1.5III           ;*
212.710417;-16.301944;    5301;5301;          ;123934;     ;ET Vir   ;14 10 50.5;-16 18 07; 4.91; 1.72;  M2IIIa            ;*
214.557500;-81.007778;    5303;5303;   Eta Aps;123998;     ;         ;14 18 13.8;-81 00 28; 4.91; 0.25;  A2m               ;*
212.599583;+25.091667;    5304;5304; 12    Boo;123999;     ;         ;14 10 23.9;+25 05 30; 4.83; 0.54;  F9IV w            ;*
213.191667;-27.261111;    5312;5312; 50    Hya;124206;     ;         ;14 12 46.0;-27 15 40; 5.08; 1.16;  K3III             ;
213.065833; +2.409444;    5313;5313;          ;124224; 9152;CU Vir   ;14 12 15.8;+02 24 34; 5.01;-0.12;  A0VpSi            ;*
213.224167;-10.273611;    5315;5315; 98Kap Vir;124294;     ;         ;14 12 53.8;-10 16 25; 4.19; 1.33;  K2.5IIIFe-0.5     ;*
213.737500;-57.085833;    5316;5316;          ;124367;     ;V795 Cen ;14 14 57.0;-57 05 09; 5.07;-0.08;  B4Vne             ;*
212.212083;+77.547500;    5321;5321;  4    UMi;124547;     ;         ;14 08 50.9;+77 32 51; 4.82; 1.36;  K3III             ;*
213.370833;+51.790278;    5329;5329; 17Kap2Boo;124675; 9173;Kap2 Boo ;14 13 29.0;+51 47 25; 4.54; 0.20;  A8IV              ;*
213.711667;+10.100556;    5330;5330; 15    Boo;124679;     ;         ;14 14 50.8;+10 06 02; 5.29; 1.00;  K1III             ;*
213.850417;-18.200833;    5332;5332;          ;124683;     ;         ;14 15 24.1;-18 12 03; 5.43;-0.03;  A1V               ;*
213.016667;+69.432500;    5334;5334;          ;124730;     ; 6593    ;14 12 04.0;+69 25 57; 5.24; 1.58;  M2IIIab           ;
215.594583;-80.108889;    5336;5336;   Eps Aps;124771;     ;         ;14 22 22.7;-80 06 32; 5.06;-0.10;  B4V               ;*
214.003750; -6.000556;    5338;5338; 99Iot Vir;124850;     ; 6604    ;14 16 00.9;-06 00 02; 4.08; 0.52;  F6III             ;*
216.728750;-83.667778;    5339;5339;   Del Oct;124882;     ; 6636    ;14 26 54.9;-83 40 04; 4.32; 1.31;  K2III             ;
213.915417;+19.182500;    5340;5340; 16Alp Boo;124897;     ; 6603    ;14 15 39.7;+19 10 57;-0.04; 1.23;  K1.5IIIFe-0.5     ;*
214.964583;-61.273056;    5349;5349;          ;125158;     ;         ;14 19 51.5;-61 16 23; 5.23; 0.29;  Am                ;*
214.041250;+51.367222;    5350;5350; 21Iot Boo;125161; 9198;Iot Boo  ;14 16 09.9;+51 22 02; 4.75; 0.20;  A9V               ;*
214.095833;+46.088333;    5351;5351; 19Lam Boo;125162;     ; 6611    ;14 16 23.0;+46 05 18; 4.18; 0.08;  A0p               ;*
214.850833;-46.057778;    5354;5354;   Iot Lup;125238;     ; 6620    ;14 19 24.2;-46 03 28; 3.55;-0.18;  B2.5IV            ;*
215.081250;-56.386667;    5358;5358;          ;125288;     ;         ;14 20 19.5;-56 23 12; 4.33; 0.12;  B6Ib              ;*
214.777500;-13.371111;    5359;5359;100Lam Vir;125337;     ; 6621    ;14 19 06.6;-13 22 16; 4.52; 0.13;  A2m               ;*
214.499167;+35.509444;    5361;5361;          ;125351;     ;         ;14 17 59.8;+35 30 34; 4.81; 1.06;  K0III             ;*
215.177083;-45.187222;    5364;5364;          ;125442;     ;         ;14 20 42.5;-45 11 14; 4.77; 0.31;  F0IV              ;
214.817917;+13.004167;    5365;5365; 18    Boo;125451;     ;         ;14 19 16.3;+13 00 15; 5.41; 0.38;  F5IV              ;*
214.885417; -2.265556;    5366;5366;102Ups Vir;125454;     ; 6629    ;14 19 32.5;-02 15 56; 5.14; 1.02;  G9III             ;
215.139167;-37.885278;    5367;5367;   Psi Cen;125473;     ;         ;14 20 33.4;-37 53 07; 4.05;-0.03;  A0IV              ;
214.938333;+16.306944;    5370;5370; 20    Boo;125560;     ; 6631    ;14 19 45.2;+16 18 25; 4.86; 1.23;  K3III             ;*
215.654167;-58.459444;    5371;5371;          ;125628;     ;         ;14 22 37.0;-58 27 34; 4.92; 0.86;  G8III+F5V         ;*
215.759167;-39.512222;    5378;5378;          ;125823;     ;V761 Cen ;14 23 02.2;-39 30 44; 4.42;-0.18;  B7IIIp            ;*
215.774167;-27.753889;    5381;5381; 51    Hya;125932;     ; 6648    ;14 23 05.8;-27 45 14; 4.77; 1.31;  K4III             ;*
215.844583; +8.446667;    5386;5386;          ;126129; 9247;         ;14 23 22.7;+08 26 48; 5.12;-0.02;  A0V               ;*
216.202500;-24.806389;    5390;5390;          ;126218;     ;         ;14 24 48.6;-24 48 23; 5.32; 0.96;  G8III             ;
216.047083; +5.820000;    5392;5392;          ;126248;     ;         ;14 24 11.3;+05 49 12; 5.10; 0.12;  A5V               ;
216.534167;-45.221389;    5395;5395;   Tau1Lup;126341;     ;Tau1 Lup ;14 26 08.2;-45 13 17; 4.56;-0.15;  B2IV              ;*
216.545000;-45.379444;    5396;5396;   Tau2Lup;126354;     ;         ;14 26 10.8;-45 22 46; 4.35; 0.43;  F4IV+A7:          ;*
216.299167;+51.850833;    5404;5404; 23The Boo;126660;     ; 6669    ;14 25 11.8;+51 51 03; 4.05; 0.50;  F7V               ;*
216.614167;+19.226944;    5405;5405; 22    Boo;126661;     ;         ;14 26 27.4;+19 13 37; 5.39; 0.23;  F0m               ;
217.043333;-29.491667;    5407;5407; 52    Hya;126769; 9270; 6674    ;14 28 10.4;-29 29 30; 4.97;-0.07;  B8V               ;*
217.050417; -2.228056;    5409;5409;105Phi Vir;126868; 9273; 6675    ;14 28 12.1;-02 13 41; 4.81; 0.70;  G2IV              ;*
217.173750; -6.900556;    5410;5410;106    Vir;126927;     ;         ;14 28 41.7;-06 54 02; 5.42; 1.49;  K5III             ;
217.535833;-45.321667;    5412;5412;          ;126981;     ;         ;14 30 08.6;-45 19 18; 5.50;-0.08;  B8Vn              ;*
217.587083;-49.519167;    5413;5413;          ;126983;     ;         ;14 30 20.9;-49 31 09; 5.37; 0.05;  A1V+B             ;*
218.153750;-50.456944;    5425;5425;   Sig Lup;127381;     ;         ;14 32 36.9;-50 27 25; 4.42;-0.19;  B2III             ;*
217.957500;+30.371389;    5429;5429; 25Rho Boo;127665; 9296; 6697    ;14 31 49.8;+30 22 17; 3.58; 1.30;  K3-III            ;
216.881250;+75.696111;    5430;5430;  5    UMi;127700; 9286; 6687    ;14 27 31.5;+75 41 46; 4.25; 1.44;  K4-IIIBa0.3       ;*
218.019583;+38.308333;    5435;5435; 27Gam Boo;127762; 9300;Gam Boo  ;14 32 04.7;+38 18 30; 3.03; 0.19;  A7III             ;*
218.876667;-42.157778;    5440;5440;   Eta Cen;127972;     ;Eta Cen  ;14 35 30.4;-42 09 28; 2.31;-0.19;  B1.5Vne           ;*
218.670000;+29.745000;    5447;5447; 28Sig Boo;128167;     ; 6717    ;14 34 40.8;+29 44 42; 4.46; 0.36;  F2V               ;*
219.333750;-46.133889;    5450;5450;          ;128266;     ;         ;14 37 20.1;-46 08 02; 5.41; 1.01;  G8III             ;*
219.471667;-49.425833;    5453;5453;   Rho Lup;128345;     ; 6733    ;14 37 53.2;-49 25 33; 4.05;-0.15;  B5V               ;*
219.899583;-60.835278;    5459;5459;   Alp1Cen;128620;     ;         ;14 39 35.9;-60 50 07;-0.01; 0.71;  G2V               ;*
219.900417;-60.835556;    5460;5460;   Alp2Cen;128621;     ;         ;14 39 36.1;-60 50 08; 1.33; 0.88;  K1V               ;*
220.626667;-64.975278;    5463;5463;   Alp Cir;128898;     ;Alp Cir  ;14 42 30.4;-64 58 31; 3.19; 0.24;  ApSrEuCr:         ;*
219.709167;+44.404444;    5468;5468; 33    Boo;129002;     ;         ;14 38 50.2;+44 24 16; 5.39; 0.00;  A1V               ;
220.482500;-47.388333;    5469;5469;   Alp Lup;129056;     ;Alp Lup  ;14 41 55.8;-47 23 18; 2.30;-0.20;  B1.5III/Vn        ;*
221.965000;-79.044722;    5470;5470;   Alp Aps;129078;     ;         ;14 47 51.6;-79 02 41; 3.83; 1.43;  K3IIIa            ;
220.490000;-37.793611;    5471;5471;          ;129116;     ;         ;14 41 57.6;-37 47 37; 4.00;-0.17;  B3V               ;*
220.181667;+16.418333;    5475;5475; 29Pi 1Boo;129174; 9338; 6762    ;14 40 43.6;+16 25 06; 4.94;-0.03;  B9pMnHgSi         ;*
220.287083;+13.728333;    5477;5477; 30Zet Boo;129246; 9343; 6766    ;14 41 08.9;+13 43 42; 4.83;     ;  A2III             ;*
220.287083;+13.728333;    5478;5478; 30Zet Boo;129247; 9343; 6766    ;14 41 08.9;+13 43 42; 4.43; 0.05;  A2III             ;*
220.411667; +8.161667;    5480;5480; 31    Boo;129312;     ; 6769    ;14 41 38.8;+08 09 42; 4.86; 1.00;  G7+IIIHdel -0.5   ;
221.322083;-62.875833;    5482;5482;          ;129422;     ;         ;14 45 17.3;-62 52 33; 5.36; 0.29;  A9V               ;*
220.914167;-35.173611;    5485;5485;          ;129456;     ;         ;14 43 39.4;-35 10 25; 4.05; 1.35;  K3IIIb            ;*
220.765000; -5.658333;    5487;5487;107Mu  Vir;129502;     ;         ;14 43 03.6;-05 39 30; 3.88; 0.38;  F2III             ;*
221.246667;-35.191944;    5489;5489;          ;129685;     ;         ;14 44 59.2;-35 11 31; 4.92; 0.01;  A0V               ;
220.855833;+26.527778;    5490;5490; 34    Boo;129712;     ;W Boo    ;14 43 25.4;+26 31 40; 4.81; 1.66;  M3-III            ;*
221.755417;-52.383611;    5495;5495;          ;129893;     ;         ;14 47 01.3;-52 23 01; 5.21; 0.98;  G8III             ;
221.500417;-25.443056;    5497;5497; 54    Hya;129926; 9375;         ;14 46 00.1;-25 26 35; 4.94; 0.35;  F2III-IV          ;*
221.310417;+16.964444;    5502;5502; 35Omi Boo;129972;     ;         ;14 45 14.5;+16 57 52; 4.60; 0.98;  G8.5III           ;*
221.246667;+27.075000;    5505;5505; 36Eps Boo;129988; 9372;         ;14 44 59.2;+27 04 30; 5.12;     ;  A2V               ;*
221.246667;+27.074167;    5506;5506; 36Eps Boo;129989; 9372;         ;14 44 59.2;+27 04 27; 2.70; 0.97;  K0-II-III         ;*
221.562083; +1.892778;    5511;5511;109    Vir;130109;     ; 6794    ;14 46 14.9;+01 53 34; 3.72;-0.01;  A0V               ;
221.936667;-26.087500;    5516;5516; 56    Hya;130259;     ;         ;14 47 44.8;-26 05 15; 5.24; 0.94;  G5III             ;
222.329583;-14.148889;    5523;5523;  7Mu  Lib;130559; 9396; 6816    ;14 49 19.1;-14 08 56; 5.31; 0.07;  A1pSrCrEu         ;*
222.572083;-27.960278;    5526;5526; 58    Hya;130694;     ;         ;14 50 17.3;-27 57 37; 4.41; 1.40;  K4III             ;*
222.910000;-43.575556;    5528;5528;   Omi Lup;130807;     ;         ;14 51 38.4;-43 34 32; 4.32;-0.15;  B5IV              ;*
222.671667;-15.997222;    5530;5530;  8Alp1Lib;130819;     ;         ;14 50 41.2;-15 59 50; 5.15; 0.41;  F4IV              ;*
222.719583;-16.041667;    5531;5531;  9Alp2Lib;130841;     ; 6827    ;14 50 52.7;-16 02 30; 2.75; 0.15;  A3IV              ;*
222.754167; -2.299167;    5535;5535; 11    Lib;130952;     ;         ;14 51 01.0;-02 17 57; 4.94; 0.98;  G8III-IV          ;
224.470417;-76.662778;    5540;5540;          ;131109;     ;R Aps    ;14 57 52.9;-76 39 46; 5.34; 1.45;  K4III:            ;*
222.623333;+37.271944;    5541;5541;          ;131111;     ;         ;14 50 29.6;+37 16 19; 5.48; 1.02;  K0III-IV          ;*
223.212917;-37.803333;    5543;5543;          ;131120;     ;         ;14 52 51.1;-37 48 12; 5.03;-0.16;  B7IIIp            ;*
222.847083;+19.101111;    5544;5544; 37Xi  Boo;131156; 9413;Xi  Boo  ;14 51 23.3;+19 06 04; 4.55; 0.76;  G8Ve+K4Ve         ;*
223.894167;-60.114167;    5546;5546;          ;131342;     ;         ;14 55 34.6;-60 06 51; 5.20; 1.16;  K2III             ;
223.583750;-24.642222;    5548;5548; 12    Lib;131430;     ;         ;14 54 20.1;-24 38 32; 5.30; 1.32;  K2III             ;
224.183333;-62.780833;    5551;5551;   The Cir;131492;     ;The Cir  ;14 56 44.0;-62 46 51; 5.11; 0.00;  B4Vnpe            ;*
222.860000;+59.293889;    5552;5552;          ;131507;     ;         ;14 51 26.4;+59 17 38; 5.46; 1.36;  K4III             ;
224.072083;-52.809722;    5556;5556;          ;131562;     ;         ;14 56 17.3;-52 48 35; 5.38; 0.13;  A2III             ;
223.936250;-33.855833;    5558;5558;          ;131625;     ;         ;14 55 44.7;-33 51 21; 5.32; 0.04;  A0V               ;
222.676250;+74.155556;    5563;5563;  7Bet UMi;131873;     ; 6846    ;14 50 42.3;+74 09 20; 2.08; 1.47;  K4-III            ;*
224.192083;-11.409722;    5564;5564; 15Xi 2Lib;131918;     ;         ;14 56 46.1;-11 24 35; 5.46; 1.49;  K4III             ;
224.295833; -4.346389;    5570;5570; 16    Lib;132052;     ;         ;14 57 11.0;-04 20 47; 4.49; 0.32;  F0V               ;
224.632917;-43.133889;    5571;5571;   Bet Lup;132058;     ;         ;14 58 31.9;-43 08 02; 2.68;-0.22;  B2III/IV          ;*
224.790417;-42.104167;    5576;5576;   Kap Cen;132200;     ; 6873    ;14 59 09.7;-42 06 15; 3.13;-0.20;  B2IV              ;*
225.243333; -8.518889;    5586;5586; 19Del Lib;132742;     ;Del Lib  ;15 00 58.4;-08 31 08; 4.92; 0.00;  B9.5V             ;*
224.395833;+65.932500;    5589;5589;          ;132813;     ;RR UMi   ;14 57 35.0;+65 55 57; 4.60; 1.59;  M4.5III           ;*
226.200833;-64.031667;    5593;5593;   Eta Cir;132905;     ;         ;15 04 48.2;-64 01 54; 5.17; 0.93;  G8III             ;
225.747083;-32.643333;    5595;5595;          ;132955;     ;         ;15 02 59.3;-32 38 36; 5.44;-0.12;  B3V               ;*
225.527083;+25.008056;    5600;5600; 41Ome Boo;133124;     ;         ;15 02 06.5;+25 00 29; 4.81; 1.50;  K4-IIIabCa0.5     ;
225.725000; +2.091389;    5601;5601;110    Vir;133165;     ;         ;15 02 54.0;+02 05 29; 4.40; 1.04;  K0.5IIIbFe-0.5    ;
225.486667;+40.390556;    5602;5602; 42Bet Boo;133208;     ; 6898    ;15 01 56.8;+40 23 26; 3.50; 0.97;  G8IIIaBa0.3Fe-0.5 ;*
226.017500;-25.281944;    5603;5603; 20Sig Lib;133216;     ;Sig Lib  ;15 04 04.2;-25 16 55; 3.29; 1.70;  M3-III            ;*
226.280000;-47.051111;    5605;5605;   Pi  Lup;133242;     ;         ;15 05 07.2;-47 03 04; 4.72;-0.14;  B5V               ;*
226.280000;-47.051111;    5606;5606;   Pi  Lup;133243;     ;         ;15 05 07.2;-47 03 04; 4.82;     ;  B5IV              ;*
226.329583;-41.067222;    5607;5607;          ;133340;     ;         ;15 05 19.1;-41 04 02; 5.15; 1.01;  G8III             ;
226.111250;+26.947500;    5616;5616; 43Psi Boo;133582;     ;         ;15 04 26.7;+26 56 51; 4.54; 1.24;  K2III             ;
225.947500;+47.654444;    5618;5618; 44    Boo;133640; 9494;i Boo    ;15 03 47.4;+47 39 16; 4.76; 0.65;  F9-G1Vn           ;*
226.656667;-16.256944;    5622;5622; 21Nu  Lib;133774;     ;         ;15 06 37.6;-16 15 25; 5.20; 1.58;  K5-III            ;
227.210833;-45.279722;    5626;5626;   Lam Lup;133955;     ;         ;15 08 50.6;-45 16 47; 4.05;-0.18;  B3V               ;*
226.825417;+24.869167;    5634;5634; 45    Boo;134083;     ; 6945    ;15 07 18.1;+24 52 09; 4.93; 0.43;  F5V               ;*
226.569583;+54.556389;    5635;5635;          ;134190;     ;         ;15 06 16.7;+54 33 23; 5.25; 0.96;  G7.5IIIFe-1       ;
227.983750;-48.737778;    5646;5646;   Kap1Lup;134481;     ;         ;15 11 56.1;-48 44 16; 3.87;-0.05;  B9.5Vne           ;*
228.071250;-52.099167;    5649;5649;   Zet Lup;134505;     ;         ;15 12 17.1;-52 05 57; 3.41; 0.92;  G8III             ;*
