_RAJ2000;_DEJ2000;recno;HR;Name;HD;ADS;VarID;RAJ2000;DEJ2000;Vmag;B-V;SpType;NoteFlag
123.816250;-62.915833;    3260;3260;          ; 69863;     ;         ;08 15 15.9;-62 54 57; 5.16; 0.09;  A2V               ;*
125.016250;+27.217778;    3262;3262; 18Chi Cnc; 69897;     ;         ;08 20 03.9;+27 13 04; 5.14; 0.47;  F6V               ;
124.578750;-65.613333;    3280;3280;          ; 70514;     ;         ;08 18 18.9;-65 36 48; 5.07; 1.15;  K1III             ;
125.345833;-33.054444;    3282;3282;          ; 70555;     ;         ;08 21 23.0;-33 03 16; 4.83; 1.45;  K2.5II-III        ;
125.337500;-36.484444;    3283;3283;          ; 70556;     ;         ;08 21 21.0;-36 29 04; 5.20;-0.19;  B2IV-V            ;*
125.631667;-48.490278;    3294;3294;          ; 70930;     ;Var?     ;08 22 31.6;-48 29 25; 4.82;-0.15;  B1V               ;
124.954167;-71.515000;    3301;3301;   Kap1Vol; 71046;     ;         ;08 19 49.0;-71 30 54; 5.37;-0.06;  B9III-IV          ;*
126.478333; +7.564444;    3306;3306;          ; 71115; 6805;         ;08 25 54.8;+07 33 52; 5.13; 0.94;  G7II-IIIFe-1      ;
126.265417;-24.046111;    3315;3315;          ; 71176; 6800;         ;08 25 03.7;-24 02 46; 5.28; 1.48;  K5III+K1III       ;*
126.682917;+12.654444;    3319;3319; 27    Cnc; 71250;     ;BP Cnc   ;08 26 43.9;+12 39 16; 5.50; 1.60;  M3III             ;*
126.466250;-42.153333;    3326;3326;          ; 71459;     ;         ;08 25 51.9;-42 09 12; 5.47;-0.15;  B3V               ;*
126.379167;-51.728056;    3330;3330;          ; 71510;     ;         ;08 25 31.0;-51 43 41; 5.17;-0.16;  B2Ve              ;*
125.518333;-73.400000;    3334;3334;   Eta Vol; 71576;     ;         ;08 22 04.4;-73 24 00; 5.29; 0.01;  A0-1IV-V          ;
126.902083;-53.088611;    3350;3350;          ; 71935;     ;GU Vel   ;08 27 36.5;-53 05 19; 5.09; 0.25;  A9-F0III-IV       ;*
128.650833;+65.145000;    3354;3354;  2    UMa; 72037;     ;         ;08 34 36.2;+65 08 42; 5.47; 0.18;  A2m               ;
127.898750;+18.094444;    3357;3357; 31The Cnc; 72094;     ; 4117    ;08 31 35.7;+18 05 40; 5.35; 1.56;  K5III             ;*
127.269583;-47.929167;    3358;3358;          ; 72108;     ;         ;08 29 04.7;-47 55 45; 5.33;-0.14;  B2IV              ;*
127.365000;-44.725000;    3359;3359;          ; 72127;     ;         ;08 29 27.6;-44 43 30; 4.99;-0.16;  B2IV              ;*
128.177083;+20.441111;    3366;3366; 33Eta Cnc; 72292;     ;         ;08 32 42.5;+20 26 28; 5.33; 1.25;  K3III             ;
127.878750;-19.577500;    3367;3367;          ; 72310; 6862;         ;08 31 30.9;-19 34 39; 5.42;-0.06;  A0V               ;*
130.053333;+64.327778;    3403;3403;  4Pi 2UMa; 73108;     ;         ;08 40 12.8;+64 19 40; 4.60; 1.17;  K1+IIIb           ;*
128.681667;-49.944167;    3407;3407;          ; 73155;     ;         ;08 34 43.6;-49 56 39; 5.01; 1.33;  K1-2II            ;
128.831667;-58.009167;    3414;3414;          ; 73389;     ;         ;08 35 19.6;-58 00 33; 4.86; 1.00;  K0III             ;
128.814167;-58.225000;    3415;3415;          ; 73390;     ;         ;08 35 15.4;-58 13 30; 5.26;-0.14;  B3V+B3Vn          ;*
129.467500;-26.255000;    3420;3420;   Eta Pyx; 73495;     ;         ;08 37 52.2;-26 15 18; 5.27;-0.04;  A0V               ;
130.254583;+45.833889;    3422;3422; 34    Lyn; 73593;     ;         ;08 41 01.1;+45 50 02; 5.37; 0.99;  G8IV              ;
129.783333;-22.661944;    3430;3430;          ; 73752; 6914;         ;08 39 08.0;-22 39 43; 5.05; 0.73;  G6IV              ;*
130.006250;-12.475278;    3431;3431;  6    Hya; 73840;     ;         ;08 40 01.5;-12 28 31; 4.98; 1.42;  K4III             ;*
129.328333;-62.853611;    3432;3432;          ; 73887;     ;         ;08 37 18.8;-62 51 13; 5.47; 1.02;  K0III             ;
129.927083;-29.561111;    3433;3433;   Zet Pyx; 73898; 6923; 4186    ;08 39 42.5;-29 33 40; 4.89; 0.90;  G4III             ;
130.080417;-40.264167;    3439;3439;          ; 74067;     ; 4193    ;08 40 19.3;-40 15 51; 5.20;-0.01;  B9V               ;*
129.849167;-53.439722;    3440;3440;          ; 74071;     ;HW Vel   ;08 39 23.8;-53 26 23; 5.48;-0.16;  B5V               ;*
130.430417;-15.943333;    3441;3441;  9    Hya; 74137; 6937;         ;08 41 43.3;-15 56 36; 4.88; 1.06;  G9.5III           ;*
129.990000;-53.055000;    3442;3442;          ; 74146;     ; 4194    ;08 39 57.6;-53 03 18; 5.19;-0.14;  B4IV              ;*
130.821250;+21.468611;    3449;3449; 43Gam Cnc; 74198;     ;         ;08 43 17.1;+21 28 07; 4.66; 0.02;  A1IV              ;*
130.304583;-47.316944;    3452;3452;          ; 74272;     ;         ;08 41 13.1;-47 19 01; 4.77; 0.12;  A5II              ;
130.487083;-45.410833;    3456;3456;          ; 74371;     ;         ;08 41 56.9;-45 24 39; 5.23; 0.21;  B6Iae             ;*
130.918333; -7.233611;    3459;3459;          ; 74395;     ;         ;08 43 40.4;-07 14 01; 4.62; 0.84;  G1Ib              ;*
129.771667;-70.386944;    3460;3460;   The Vol; 74405;     ;         ;08 39 05.2;-70 23 13; 5.20; 0.01;  A0V               ;
130.606250;-53.113889;    3467;3467;          ; 74560;     ;HY Vel   ;08 42 25.5;-53 06 50; 4.86;-0.17;  B3IV              ;*
130.917917;-49.822778;    3476;3476;          ; 74753;     ;         ;08 43 40.3;-49 49 22; 5.16;-0.20;  B0IIIn            ;
131.812500; -1.897222;    3486;3486;          ; 74988;     ;         ;08 47 15.0;-01 53 50; 5.29; 0.04;  A3V               ;
131.627500;-45.912778;    3494;3494;          ; 75149;     ;         ;08 46 30.6;-45 54 46; 5.46; 0.27;  B3Ia              ;*
132.340417; -3.443056;    3500;3500; 14    Hya; 75333;     ;KX Hya   ;08 49 21.7;-03 26 35; 5.31;-0.09;  B9pHgMn           ;*
130.331250;-78.963333;    3502;3502;   Eta Cha; 75416;     ;         ;08 41 19.5;-78 57 48; 5.47;-0.10;  B8V               ;
132.986667;+43.726667;    3508;3508; 35    Lyn; 75506;     ;         ;08 51 56.8;+43 43 36; 5.15; 0.98;  K0III             ;
132.464583;-32.780556;    3512;3512;          ; 75605;     ; 4268    ;08 49 51.5;-32 46 50; 5.21; 0.87;  G5III             ;*
132.413333;-40.320556;    3514;3514;          ; 75630;     ;         ;08 49 39.2;-40 19 14; 5.48; 0.06;  A2/3IV            ;
132.448750;-45.308056;    3520;3520;          ; 75710;     ;         ;08 49 47.7;-45 18 29; 4.93; 0.05;  A2III             ;
132.639583;-46.529167;    3527;3527;          ; 75821;     ;         ;08 50 33.5;-46 31 45; 5.10;-0.21;  B0III             ;*
133.561250;+30.579444;    3532;3532; 57    Cnc; 75959; 7071;         ;08 54 14.7;+30 34 46; 5.39; 1.05;  G7III             ;*
132.645000;-66.793056;    3537;3537;          ; 76143;     ;         ;08 50 34.8;-66 47 35; 5.35; 0.42;  F5IV              ;
133.915417;+27.927500;    3540;3540; 58Rho2Cnc; 76219;     ;         ;08 55 39.7;+27 55 39; 5.22; 1.00;  G8II-III          ;*
133.981667;+11.626111;    3550;3550; 60    Cnc; 76351;     ; 4308    ;08 55 55.6;+11 37 34; 5.41; 1.46; gK5                ;*
133.461250;-47.520833;    3551;3551;          ; 76360;     ;         ;08 53 50.7;-47 31 15; 5.33; 0.26;  A9IV-V            ;*
134.235833;+32.910278;    3555;3555; 59Sig2Cnc; 76398;     ;         ;08 56 56.6;+32 54 37; 5.45; 0.12;  A7IV              ;*
133.881250;-27.681944;    3556;3556;   Del Pyx; 76483; 7095;         ;08 55 31.5;-27 40 55; 4.89; 0.11;  A3IV              ;*
134.312083;+15.322778;    3561;3561; 62Omi1Cnc; 76543;     ;         ;08 57 14.9;+15 19 22; 5.20; 0.15;  A5III             ;
134.080833;-52.723611;    3574;3574;          ; 76805;     ;         ;08 56 19.4;-52 43 25; 4.69;-0.12;  B5V               ;*
134.885833;+32.418611;    3575;3575; 64Sig3Cnc; 76813;     ;         ;08 59 32.6;+32 25 07; 5.20; 0.93;  G8III             ;*
135.636250;+67.629722;    3576;3576;  8Rho UMa; 76827;     ; 4344    ;09 02 32.7;+67 37 47; 4.76; 1.53;  M3III-IIIbCa1     ;
134.243333;-59.229444;    3582;3582;          ; 77002;     ;V376 Car ;08 56 58.4;-59 13 46; 4.92;-0.19;  B2IV-V            ;*
134.717917;-47.234722;    3588;3588;          ; 77140;     ;FZ Vel   ;08 58 52.3;-47 14 05; 5.18; 0.25;  Am                ;*
135.684583;+24.452778;    3595;3595; 69Nu  Cnc; 77350;     ; 4356    ;09 02 44.3;+24 27 10; 5.45;-0.04;  A0pSi             ;*
134.850417;-59.083611;    3598;3598;          ; 77370;     ;         ;08 59 24.1;-59 05 01; 5.16; 0.42;  F3V               ;*
135.435833;-52.188333;    3605;3605;          ; 77653;     ;         ;09 01 44.6;-52 11 18; 5.23;-0.12;  B9Si              ;
137.098333;+66.873333;    3609;3609; 11Sig1UMa; 77800;     ;         ;09 08 23.6;+66 52 24; 5.14; 1.51;  K5III             ;
136.632500;+38.452222;    3612;3612;          ; 77912;     ;         ;09 06 31.8;+38 27 08; 4.56; 1.04;  G7Ib-II           ;*
136.493333; +5.092222;    3613;3613; 18Ome Hya; 77996;     ;         ;09 05 58.4;+05 05 32; 4.97; 1.22;  K2II-III          ;
137.596667;+67.134722;    3616;3616; 13Sig2UMa; 78154; 7203; 4392    ;09 10 23.2;+67 08 05; 4.80; 0.49;  F6IV              ;*
137.000417;+29.654167;    3621;3621; 72Tau Cnc; 78235;     ;         ;09 08 00.1;+29 39 15; 5.43; 0.89;  G8III             ;
136.936667;+10.668056;    3623;3623; 76Kap Cnc; 78316;     ;Kap Cnc  ;09 07 44.8;+10 40 05; 5.24;-0.11;  B8IIIpMn          ;*
137.729583;+63.513611;    3624;3624; 14Tau UMa; 78362; 7211;         ;09 10 55.1;+63 30 49; 4.67; 0.35;  F3-4IIIm vs       ;*
137.339583;+22.045556;    3627;3627; 77Xi  Cnc; 78515;     ;         ;09 09 21.5;+22 02 44; 5.14; 0.97;  G9IIIFe-1CH-0.5   ;*
137.012083;-25.858333;    3628;3628;   Kap Pyx; 78541; 7202; 4389    ;09 08 02.9;-25 51 30; 4.58; 1.59;  K4III             ;
137.397917; -8.787778;    3641;3641; 20    Hya; 78732;     ;         ;09 09 35.5;-08 47 16; 5.46; 1.01;  G8II              ;
136.409583;-70.538889;    3642;3642;          ; 78764;     ;V345 Car ;09 05 38.3;-70 32 20; 4.71;-0.15;  B2IVe             ;*
138.585833;+61.423333;    3648;3648; 16    UMa; 79028;     ;         ;09 14 20.6;+61 25 24; 5.13; 0.58;  F9V               ;*
138.450833;+43.217778;    3652;3652; 36    Lyn; 79158;     ;         ;09 13 48.2;+43 13 04; 5.32;-0.14;  B8IIIpMn          ;*
137.768333;-44.868056;    3654;3654;          ; 79186;     ;GX Vel   ;09 11 04.4;-44 52 05; 5.00; 0.23;  B5Ia              ;*
138.957917;+56.741389;    3660;3660; 17    UMa; 79354;     ; 4427    ;09 15 49.9;+56 44 29; 5.27; 1.56;  K5III             ;
139.047083;+54.021944;    3662;3662; 18    UMa; 79439;     ;DD UMa   ;09 16 11.3;+54 01 19; 4.83; 0.19;  A5V               ;*
138.807500;+14.941389;    3669;3669; 82Pi 2Cnc; 79554;     ;         ;09 15 13.8;+14 56 29; 5.34; 1.32;  K1III             ;*
138.602083;-43.227500;    3674;3674;          ; 79735;     ;         ;09 14 24.5;-43 13 39; 5.25;-0.14;  B4V               ;*
134.171250;-85.663056;    3678;3678;   Zet Oct; 79837;     ;         ;08 56 41.1;-85 39 47; 5.42; 0.31;  A8-9IV            ;
138.575000;-55.569722;    3679;3679;          ; 79846;     ; 4429    ;09 14 18.0;-55 34 11; 5.27; 0.99;  G8II-III          ;*
139.173750; -6.353056;    3681;3681; 23    Hya; 79910;     ;         ;09 16 41.7;-06 21 11; 5.24; 1.17;  K2III             ;*
138.902917;-38.570000;    3682;3682;          ; 79917;     ;         ;09 15 36.7;-38 34 12; 4.94; 1.11;  K0III             ;
139.172083; -8.744722;    3683;3683; 24    Hya; 79931;     ;         ;09 16 41.3;-08 44 41; 5.47;-0.09;  B9III             ;
138.937917;-37.413333;    3684;3684;          ; 79940;     ;         ;09 15 45.1;-37 24 48; 4.62; 0.45;  F5III             ;
139.096250;-44.265833;    3692;3692;          ; 80108;     ; 4437    ;09 16 23.1;-44 15 57; 5.12; 1.67;  K3Ib              ;*
139.238333;-39.401389;    3694;3694;          ; 80170;     ;         ;09 16 57.2;-39 24 05; 5.33; 1.17;  K5III-IV          ;*
140.430417;+56.699167;    3698;3698;          ; 80390;     ;CG UMa   ;09 21 43.3;+56 41 57; 5.47; 1.61;  M4IIIa            ;*
139.524167;-51.051111;    3703;3703;          ; 80456;     ;         ;09 18 05.8;-51 03 04; 5.26;-0.07;  B7-8III           ;
139.943333;-11.975000;    3706;3706; 26    Hya; 80499;     ;         ;09 19 46.4;-11 58 30; 4.79; 0.93;  G8III             ;
140.120833; -9.555833;    3709;3709; 27    Hya; 80586; 7311;         ;09 20 29.0;-09 33 21; 4.80; 0.93;  G8III-IV+F5V      ;*
139.321667;-68.689444;    3712;3712;          ; 80671;     ;         ;09 17 17.2;-68 41 22; 5.39; 0.42;  F4V               ;*
140.373333;-25.965556;    3718;3718;   The Pyx; 80874;     ;         ;09 21 29.6;-25 57 56; 4.72; 1.63;  M1III             ;
139.355833;-74.894444;    3720;3720;          ; 80951;     ;         ;09 17 25.4;-74 53 40; 5.29; 0.02;  A1V               ;*
140.236667;-62.404722;    3728;3728;          ; 81101;     ;         ;09 20 56.8;-62 24 17; 4.81; 0.94;  G6III             ;
140.801250;-28.833889;    3733;3733;   Lam Pyx; 81169;     ;         ;09 23 12.3;-28 50 02; 4.69; 0.92;  G8.5IIICN-1.5*    ;*
142.166667;+45.601389;    3743;3743;          ; 81688;     ;         ;09 28 40.0;+45 36 05; 5.41; 0.98;  K0III-IV          ;*
141.826667;-22.343889;    3749;3749;          ; 81799;     ;         ;09 27 18.4;-22 20 38; 4.69; 1.14;  K2.5III           ;
141.945000; -6.071111;    3750;3750;          ; 81809;     ;         ;09 27 46.8;-06 04 16; 5.38; 0.64;  G2V               ;*
141.575417;-53.379167;    3753;3753;          ; 81848;     ;         ;09 26 18.1;-53 22 45; 5.11;-0.11;  B6V               ;*
142.114583; +9.056667;    3754;3754;  2Ome Leo; 81858; 7390;         ;09 28 27.5;+09 03 24; 5.41; 0.60;  F9V               ;*
142.287083; -2.768889;    3759;3759; 31Tau1Hya; 81997;     ;         ;09 29 08.9;-02 46 08; 4.60; 0.46;  F6V               ;*
142.311250;-35.951389;    3765;3765;   Eps Ant; 82150;     ;         ;09 29 14.7;-35 57 05; 4.51; 1.44;  K3IIIa            ;
142.885000;+35.103056;    3769;3769;  8    LMi; 82198;     ; 4510    ;09 31 32.4;+35 06 11; 5.37; 1.53;  M1IIIab           ;
142.477083;-26.589722;    3770;3770;          ; 82205; 7405;         ;09 29 54.5;-26 35 23; 5.48; 1.36;  K3III             ;*
143.620417;+69.830278;    3771;3771; 24    UMa; 82210;     ;DK UMa   ;09 34 28.9;+69 49 49; 4.56; 0.77;  G4III-IV          ;*
141.776667;-71.602222;    3777;3777;          ; 82350;     ;         ;09 27 06.4;-71 36 08; 5.47; 1.08;  K2III             ;*
142.990000; +9.715833;    3779;3779;  6    Leo; 82381; 7416;         ;09 31 57.6;+09 42 57; 5.07; 1.37;  K2.5IIIbFe-0.5    ;*
142.986250;+11.299722;    3782;3782;  5Xi  Leo; 82395;     ; 4518    ;09 31 56.7;+11 17 59; 4.97; 1.05;  K0-III-IIIb       ;*
142.521667;-51.517222;    3784;3784;          ; 82419;     ;         ;09 30 05.2;-51 31 02; 5.45;-0.10;  B8V               ;
142.995417; -1.185000;    3787;3787; 32Tau2Hya; 82446;     ;         ;09 31 58.9;-01 11 06; 4.57; 0.10;  A3V               ;
141.037917;-80.786944;    3795;3795;   Iot Cha; 82554;     ;         ;09 24 09.1;-80 47 13; 5.36; 0.45;  F3-5IV            ;*
143.555833;+36.397500;    3800;3800; 10    LMi; 82635;     ;SU LMi   ;09 34 13.4;+36 23 51; 4.55; 0.92;  G8.5III           ;*
143.080417;-40.649444;    3807;3807;          ; 82694;     ;         ;09 32 19.3;-40 38 58; 5.35; 0.90;  G8III             ;
143.302083;-21.115833;    3808;3808;          ; 82734;     ;         ;09 33 12.5;-21 06 57; 5.01; 1.02;  K0IV              ;
143.765833;+39.621389;    3809;3809;          ; 82741;     ;         ;09 35 03.8;+39 37 17; 4.81; 0.99;  G9.5IIIFe-1       ;
143.915000;+35.810278;    3815;3815; 11    LMi; 82885; 7441;SV LMi   ;09 35 39.6;+35 48 37; 5.41; 0.77;  G8V               ;*
143.435417;-49.005000;    3817;3817;          ; 82984;     ;         ;09 33 44.5;-49 00 18; 5.12;-0.12;  B4IV              ;*
143.536667;-51.255278;    3819;3819;          ; 83058;     ;         ;09 34 08.8;-51 15 19; 5.01;-0.18;  B1.5IV            ;
142.901250;-73.080833;    3821;3821;          ; 83095;     ;         ;09 31 36.3;-73 04 51; 5.47; 1.56;  K4III             ;
144.302917; +6.835833;    3827;3827; 10    Leo; 83240;     ; 4551    ;09 37 12.7;+06 50 09; 5.00; 1.05;  K1III             ;
144.590417;+40.239722;    3829;3829; 42    Lyn; 83287;     ;         ;09 38 21.7;+40 14 23; 5.25; 0.22;  F0V               ;
144.613750; +4.649167;    3834;3834;          ; 83425;     ;         ;09 38 27.3;+04 38 57; 4.68; 1.32;  K3III             ;*
145.738333;+72.252500;    3839;3839; 27    UMa; 83506;     ;         ;09 42 57.2;+72 15 09; 5.17; 1.04;  K0III             ;
144.301250;-53.668611;    3840;3840;          ; 83520;     ;         ;09 37 12.3;-53 40 07; 5.45; 0.15;  A2-3V             ;*
144.506250;-43.191111;    3842;3842;          ; 83548;     ;         ;09 38 01.5;-43 11 28; 5.50; 1.00;  G8II              ;*
145.076667;-14.332222;    3849;3849; 38Kap Hya; 83754;     ; 4576    ;09 40 18.4;-14 19 56; 5.06;-0.15;  B5V               ;*
144.837500;-61.328056;    3856;3856;          ; 83944;     ; 4577    ;09 39 21.0;-61 19 41; 4.52;-0.07;  B9IV-V            ;*
145.320833;-23.591667;    3858;3858;          ; 83953;     ;         ;09 41 17.0;-23 35 30; 4.77;-0.12;  B6Ve              ;*
143.471667;-80.941389;    3860;3860;   Zet Cha; 83979;     ;Zet Cha  ;09 33 53.2;-80 56 29; 5.11;-0.14;  B5V               ;*
145.560000;-23.915556;    3862;3862;          ; 84117;     ;         ;09 42 14.4;-23 54 56; 4.94; 0.53;  F9IV              ;
145.177083;-57.983611;    3863;3863;          ; 84121;     ;         ;09 40 42.5;-57 59 01; 5.32; 0.20;  A3IV              ;*
145.932917;+14.021667;    3866;3866; 16Psi Leo; 84194;     ; 4594    ;09 43 43.9;+14 01 18; 5.35; 1.63;  M2IIIab           ;
146.632083;+57.128056;    3870;3870;          ; 84335;     ;CS UMa   ;09 46 31.7;+57 07 41; 5.20; 1.62;  M3IIIab           ;*
146.050417;-27.769444;    3871;3871;   The Ant; 84367;     ;         ;09 44 12.1;-27 46 10; 4.79; 0.51;  A8V+F7II-III      ;*
147.147500;+46.021111;    3881;3881;          ; 84737;     ;         ;09 48 35.4;+46 01 16; 5.09; 0.62;  G0.5Va            ;
148.026667;+54.064444;    3894;3894; 30Phi UMa; 85235; 7545;         ;09 52 06.4;+54 03 52; 4.59; 0.03;  A3IV              ;*
147.487917;-45.732778;    3898;3898;          ; 85355;     ;         ;09 49 57.1;-45 43 58; 5.08;-0.10;  B7III             ;*
147.970833;+24.395278;    3900;3900; 22    Leo; 85376;     ;         ;09 51 53.0;+24 23 43; 5.32; 0.23;  A5IV              ;*
146.585833;-76.776111;    3902;3902;   Nu  Cha; 85396;     ;         ;09 46 20.6;-76 46 34; 5.45; 0.89;  G8III             ;
148.126667; -8.105000;    3909;3909;  8Gam Sex; 85558; 7555;         ;09 52 30.4;-08 06 18; 5.05; 0.04;  A1V               ;*
147.920000;-46.547778;    3912;3912;          ; 85622;     ; 4658    ;09 51 40.8;-46 32 52; 4.58; 1.20;  G5Ib              ;*
148.929167;+49.820000;    3917;3917; 31    UMa; 85795;     ;SY UMa   ;09 55 43.0;+49 49 12; 5.27; 0.07;  A3III             ;*
148.551250;-25.932500;    3919;3919;          ; 85859;     ;         ;09 54 12.3;-25 55 57; 4.88; 1.23;  K2+III-IIIb       ;*
148.717500;-19.009444;    3923;3923;          ; 85951;     ;         ;09 54 52.2;-19 00 34; 4.94; 1.57;  M1III             ;
149.421250;+41.055556;    3928;3928; 19    LMi; 86146;     ;         ;09 57 41.1;+41 03 20; 5.14; 0.46;  F6V s             ;*
149.555833;+12.444722;    3937;3937; 27Nu  Leo; 86360;     ;         ;09 58 13.4;+12 26 41; 5.26;-0.04;  B9IV              ;
149.965417;+56.811944;    3939;3939;          ; 86378;     ;         ;09 59 51.7;+56 48 43; 5.48; 1.46;  K5III             ;
149.717917;-35.891111;    3947;3947;   Eta Ant; 86629;     ;         ;09 58 52.3;-35 53 28; 5.23; 0.31;  F1III-IV          ;*
150.053333; +8.044167;    3950;3950; 29Pi  Leo; 86663;     ; 4699    ;10 00 12.8;+08 02 39; 4.70; 1.60;  M2-IIIab          ;*
150.252917;+31.923611;    3951;3951; 20    LMi; 86728;     ;         ;10 01 00.7;+31 55 25; 5.36; 0.66;  G3VaHdel 1        ;*
151.281250;-13.064722;    3970;3970; 40Ups2Hya; 87504;     ; 4725    ;10 05 07.5;-13 03 53; 4.60;-0.09;  B9III-IV          ;
151.547083;-47.370000;    3976;3976;          ; 87783;     ;         ;10 06 11.3;-47 22 12; 5.08; 0.88;  K1IV+G5V          ;*
